shipment_id,order_id,order_purchase_date,delivered_customer_date,estimated_delivery_date,warehouse_id,warehouse_name,carrier_id,carrier_name,category_name,sla_tier,actual_delivery_days,estimated_delivery_days,sla_target_days,delay_days,sla_breach_flag,real_late_delivery_flag,issue_type,quality_issue_flag,anomaly_flag
ship_6902f0d9d7309f56f50b8713c3b6a4de,6902f0d9d7309f56f50b8713c3b6a4de,2018-06-08,2018-06-26,2018-06-19,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bebidas,standard,18,11,5,7,true,true,none,false,none
ship_693c6ae1a1ab759aae8dd08ff9eff189,693c6ae1a1ab759aae8dd08ff9eff189,2018-06-08,2018-06-12,2018-06-21,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bebes,standard,4,13,5,0,false,false,none,false,none
ship_6f55dd8ed6e2954105ec2f011346660d,6f55dd8ed6e2954105ec2f011346660d,2018-06-08,2018-06-20,2018-07-04,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,brinquedos,standard,12,26,5,0,true,false,none,false,none
ship_7054ca2781439efaa9544a3a00c2ade7,7054ca2781439efaa9544a3a00c2ade7,2018-06-08,2018-06-22,2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,eletronicos,fast,14,21,3,0,true,false,none,false,none
ship_70756ed8114e7ea9fa7f220897cf934c,70756ed8114e7ea9fa7f220897cf934c,2018-06-08,2018-06-14,2018-07-03,WH_SOUTH,South FC,CAR_C,Carrier C,beleza_saude,fast,6,25,3,0,true,false,none,false,none
ship_736414f61ce49a5c19e5b4700fa96d92,736414f61ce49a5c19e5b4700fa96d92,2018-06-08,2018-06-14,2018-06-20,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,casa_conforto,standard,6,12,5,0,true,false,none,false,none
ship_7403666e15b97d6e987f597066711845,7403666e15b97d6e987f597066711845,2018-06-08,2018-06-19,2018-07-04,WH_SOUTH,South FC,CAR_A,Carrier A,eletroportateis,standard,11,26,5,0,true,false,none,false,none
ship_75b2ac15a31245a1ee2eda6e41c8e85d,75b2ac15a31245a1ee2eda6e41c8e85d,2018-06-08,2018-06-21,2018-06-29,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,cool_stuff,standard,13,21,5,0,true,false,none,false,none
ship_79d3552a484be819b6ada536cdd1c629,79d3552a484be819b6ada536cdd1c629,2018-06-08,2018-06-09,2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,relogios_presentes,fast,1,18,3,0,false,false,none,false,none
ship_7b8587ddf04c07065740340e4753a9b4,7b8587ddf04c07065740340e4753a9b4,2018-06-08,2018-06-15,2018-06-20,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,informatica_acessorios,fast,7,12,3,0,true,false,none,false,none
ship_7d316b369d4c6b0a4ebeebbff5f65466,7d316b369d4c6b0a4ebeebbff5f65466,2018-06-08,2018-06-15,2018-07-04,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,utilidades_domesticas,standard,7,26,5,0,true,false,none,false,none
ship_7d9bcfa3311de116da3d91d20236b5c5,7d9bcfa3311de116da3d91d20236b5c5,2018-06-08,2018-06-15,2018-07-11,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,perfumaria,fast,7,33,3,0,true,false,none,false,none
ship_7e50d85d90ed82feaf9011470ce9e36e,7e50d85d90ed82feaf9011470ce9e36e,2018-06-08,2018-06-22,2018-07-16,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,telefonia,fast,14,38,3,0,true,false,none,false,none
ship_7f3be76847c89f58b912a7adf2d77f3e,7f3be76847c89f58b912a7adf2d77f3e,2018-06-08,2018-06-19,2018-07-04,WH_SOUTH,South FC,CAR_C,Carrier C,eletronicos,fast,11,26,3,0,true,false,none,false,none
ship_7faf49d330e4e0fca17c5a17b339bd4b,7faf49d330e4e0fca17c5a17b339bd4b,2018-06-08,2018-06-29,2018-07-13,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,relogios_presentes,fast,21,35,3,0,true,false,none,false,none
ship_80a9ad939bd816de40da5a87156a5497,80a9ad939bd816de40da5a87156a5497,2018-06-08,2018-06-20,2018-07-04,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,ferramentas_jardim,bulky,12,26,8,0,true,false,none,false,none
ship_80dda88e428c897ea6312859afee7907,80dda88e428c897ea6312859afee7907,2018-06-08,2018-06-13,2018-07-13,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,brinquedos,standard,5,35,5,0,false,false,none,false,none
ship_8394892177e59c9293914e83fe4c4dfe,8394892177e59c9293914e83fe4c4dfe,2018-06-08,2018-06-30,2018-07-23,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,relogios_presentes,fast,22,45,3,0,true,false,none,false,none
ship_83a5318382fbbea998fec6417a9b8030,83a5318382fbbea998fec6417a9b8030,2018-06-08,2018-06-12,2018-07-04,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,beleza_saude,fast,4,26,3,0,true,false,none,false,none
ship_83c0700d6e42c5b6cd1fbf3e593ea4ca,83c0700d6e42c5b6cd1fbf3e593ea4ca,2018-06-08,2018-06-14,2018-06-25,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,pet_shop,standard,6,17,5,0,true,false,none,false,none
ship_844cf907092829d721bd444fc47377b5,844cf907092829d721bd444fc47377b5,2018-06-08,2018-06-12,2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,eletronicos,fast,4,18,3,0,true,false,none,false,none
ship_8512c3651a6750c25e333aebff60ca57,8512c3651a6750c25e333aebff60ca57,2018-06-08,2018-06-25,2018-07-05,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,relogios_presentes,fast,17,27,3,0,true,false,none,false,none
ship_854bb7838a97e539dd065b30fc08872a,854bb7838a97e539dd065b30fc08872a,2018-06-08,2018-06-22,2018-06-28,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,utilidades_domesticas,standard,14,20,5,0,true,false,none,false,none
ship_8883ff5e64a8932fe566679fb325988a,8883ff5e64a8932fe566679fb325988a,2018-06-08,2018-06-25,2018-07-20,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,papelaria,fast,17,42,3,0,true,false,none,false,none
ship_8970b920e503f453e56c9778b25e8ebb,8970b920e503f453e56c9778b25e8ebb,2018-06-08,2018-06-12,2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,livros_interesse_geral,standard,4,18,5,0,false,false,none,false,none
ship_8d40f6aeb11aa6d03d17b3fa59b14fbe,8d40f6aeb11aa6d03d17b3fa59b14fbe,2018-06-08,2018-06-20,2018-06-29,WH_SOUTH,South FC,CAR_D,Carrier D,papelaria,fast,12,21,3,0,true,false,none,false,none
ship_8ff03a9b59885483e679e9bcbcc60ae5,8ff03a9b59885483e679e9bcbcc60ae5,2018-06-08,2018-06-19,2018-07-11,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,papelaria,fast,11,33,3,0,true,false,none,false,none
ship_90c4f854c8aa741f36043f09790eb18f,90c4f854c8aa741f36043f09790eb18f,2018-06-08,2018-06-13,2018-06-21,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,ferramentas_jardim,bulky,5,13,8,0,false,false,none,false,none
ship_916fdcba975b61d1b124bc2e79b2bf87,916fdcba975b61d1b124bc2e79b2bf87,2018-06-08,2018-06-20,2018-07-13,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cama_mesa_banho,bulky,12,35,8,0,true,false,none,false,none
ship_9205fa5e239eb69fa652c044d52f7c0c,9205fa5e239eb69fa652c044d52f7c0c,2018-06-08,2018-06-15,2018-07-05,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,cama_mesa_banho,bulky,7,27,8,0,false,false,none,false,none
ship_927b55d4e72a05e5af01fa69bea2a4ac,927b55d4e72a05e5af01fa69bea2a4ac,2018-06-08,2018-06-13,2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,relogios_presentes,fast,5,21,3,0,true,false,none,false,none
ship_93946756257ca00a0bd35bf9e162718e,93946756257ca00a0bd35bf9e162718e,2018-06-08,2018-06-13,2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,beleza_saude,fast,5,18,3,0,true,false,none,false,none
ship_93d16f5ff7e2ae4320139a6faf1a2716,93d16f5ff7e2ae4320139a6faf1a2716,2018-06-08,2018-06-12,2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,automotivo,standard,4,18,5,0,false,false,none,false,none
ship_97924f1c7fa9c3a669ecea8534dfc457,97924f1c7fa9c3a669ecea8534dfc457,2018-06-08,2018-06-25,2018-07-13,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,telefonia,fast,17,35,3,0,true,false,damaged,true,none
ship_98c054318dc270816f8357351ffc4449,98c054318dc270816f8357351ffc4449,2018-06-08,2018-06-12,2018-06-19,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,telefonia,fast,4,11,3,0,true,false,none,false,none
ship_99d738d6bfcf410fa6924ed854246917,99d738d6bfcf410fa6924ed854246917,2018-06-08,2018-06-29,2018-07-17,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,beleza_saude,fast,21,39,3,0,true,false,none,false,none
ship_a0727c663f544d6618123c94c779f29b,a0727c663f544d6618123c94c779f29b,2018-06-08,2018-06-26,2018-06-25,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,beleza_saude,fast,18,17,3,1,true,true,none,false,none
ship_a1ce0b73236e48ba5f0391017bcef89e,a1ce0b73236e48ba5f0391017bcef89e,2018-06-08,2018-06-20,2018-07-03,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,relogios_presentes,fast,12,25,3,0,true,false,none,false,none
ship_a1f3e74249308258ba4eb2c22902d995,a1f3e74249308258ba4eb2c22902d995,2018-06-08,2018-06-14,2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,cama_mesa_banho,bulky,6,20,8,0,false,false,none,false,none
ship_a2fa22a393056c36e59fc9059b443433,a2fa22a393056c36e59fc9059b443433,2018-06-08,2018-06-25,2018-07-12,WH_SOUTH,South FC,CAR_A,Carrier A,informatica_acessorios,fast,17,34,3,0,true,false,none,false,none
ship_a506cff68ad939f030138d38c2350dd0,a506cff68ad939f030138d38c2350dd0,2018-06-08,2018-06-11,2018-07-16,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,brinquedos,standard,3,38,5,0,false,false,none,false,none
ship_a5a13962daf17458e2139021d0ba97f3,a5a13962daf17458e2139021d0ba97f3,2018-06-08,2018-06-20,2018-07-17,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,beleza_saude,fast,12,39,3,0,true,false,none,false,none
ship_aa7de25bfe161881a47a6e8b62ee4dcd,aa7de25bfe161881a47a6e8b62ee4dcd,2018-06-08,2018-06-15,2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,beleza_saude,fast,7,20,3,0,true,false,none,false,none
ship_aa82bf8e8ba0055114f0fa3bb009e87e,aa82bf8e8ba0055114f0fa3bb009e87e,2018-06-08,2018-06-15,2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,beleza_saude,fast,7,20,3,0,true,false,none,false,none
ship_aaddf267c922a9dd81dd0d1ba5d0459a,aaddf267c922a9dd81dd0d1ba5d0459a,2018-06-08,2018-06-22,2018-07-18,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,instrumentos_musicais,standard,14,40,5,0,true,false,none,false,none
ship_ad71363d48c02a2e93bc7f75ff187708,ad71363d48c02a2e93bc7f75ff187708,2018-06-08,2018-06-14,2018-07-12,WH_SOUTH,South FC,CAR_A,Carrier A,relogios_presentes,fast,6,34,3,0,true,false,none,false,none
ship_ae4e0cbfa9ba0080cd373da8827352a5,ae4e0cbfa9ba0080cd373da8827352a5,2018-06-08,2018-06-22,2018-07-04,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,perfumaria,fast,14,26,3,0,true,false,none,false,none
ship_af6962e783e8c05ad856fde27aefc00b,af6962e783e8c05ad856fde27aefc00b,2018-06-08,2018-06-20,2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bebes,standard,12,20,5,0,true,false,none,false,none
ship_af822dacd6f5cff7376413c03a388bb7,af822dacd6f5cff7376413c03a388bb7,2018-06-08,2018-06-18,2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,utilidades_domesticas,standard,10,20,5,0,true,false,none,false,none
ship_b17d1971fecd03b2f511cbf6cfab681e,b17d1971fecd03b2f511cbf6cfab681e,2018-06-08,2018-06-29,2018-07-12,WH_SOUTH,South FC,CAR_A,Carrier A,ferramentas_jardim,bulky,21,34,8,0,true,false,none,false,none
ship_b2bb04e94ed5f8785791697f33fce452,b2bb04e94ed5f8785791697f33fce452,2018-06-08,2018-06-21,2018-07-13,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,malas_acessorios,standard,13,35,5,0,true,false,none,false,none
ship_b6daec0cfa9a03c5989e15db310e0252,b6daec0cfa9a03c5989e15db310e0252,2018-06-08,2018-06-25,2018-07-17,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,perfumaria,fast,17,39,3,0,true,false,damaged,true,none
ship_b6e0e6fd530fd4d992e4e29014fbf251,b6e0e6fd530fd4d992e4e29014fbf251,2018-06-08,2018-06-15,2018-07-13,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,brinquedos,standard,7,35,5,0,true,false,failed,true,none
ship_b7d89d2142296a99fd213f11c9f371c1,b7d89d2142296a99fd213f11c9f371c1,2018-06-08,2018-06-20,2018-07-12,WH_SOUTH,South FC,CAR_B,Carrier B,papelaria,fast,12,34,3,0,true,false,none,false,none
ship_b9174384bd0bd9634f2de4476da9d1e8,b9174384bd0bd9634f2de4476da9d1e8,2018-06-08,2018-07-24,2018-07-16,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,esporte_lazer,standard,46,38,5,8,true,true,wrong,true,none
ship_b9866b0dfe289f3a7f15e190b0283d34,b9866b0dfe289f3a7f15e190b0283d34,2018-06-08,2018-06-19,2018-07-04,WH_SOUTH,South FC,CAR_B,Carrier B,perfumaria,fast,11,26,3,0,true,false,none,false,none
ship_bd4937d306741b31e9a738f0ad9da78f,bd4937d306741b31e9a738f0ad9da78f,2018-06-08,2018-06-19,2018-07-11,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,construcao_ferramentas_seguranca,bulky,11,33,8,0,true,false,damaged,true,none
ship_c00b4f2c634bb01fb074795268bd1a6c,c00b4f2c634bb01fb074795268bd1a6c,2018-06-08,2018-06-12,2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,brinquedos,standard,4,21,5,0,false,false,none,false,none
ship_c0b3a6ec68db87dd98bb317ea6835608,c0b3a6ec68db87dd98bb317ea6835608,2018-06-08,2018-06-21,2018-07-03,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,papelaria,fast,13,25,3,0,true,false,none,false,none
ship_c1f5702e0e110ad2380343449ce19887,c1f5702e0e110ad2380343449ce19887,2018-06-08,2018-06-18,2018-07-11,WH_SOUTH,South FC,CAR_D,Carrier D,moveis_decoracao,bulky,10,33,8,0,true,false,none,false,none
ship_c38c9bc64c50852ae814ac2dc6bff45d,c38c9bc64c50852ae814ac2dc6bff45d,2018-06-08,2018-07-07,2018-07-05,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,automotivo,standard,29,27,5,2,true,true,none,false,none
ship_c5c563437568ad88f8243cda53218d0e,c5c563437568ad88f8243cda53218d0e,2018-06-08,2018-06-14,2018-07-12,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,relogios_presentes,fast,6,34,3,0,true,false,none,false,none
ship_c6b37cfa2d17a760c682701046e18e91,c6b37cfa2d17a760c682701046e18e91,2018-06-08,2018-06-18,2018-07-04,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,casa_construcao,bulky,10,26,8,0,true,false,none,false,none
ship_c7911a821f0816b0c1345016668c7752,c7911a821f0816b0c1345016668c7752,2018-06-08,2018-07-02,2018-07-03,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cama_mesa_banho,bulky,24,25,8,0,true,false,none,false,none
ship_c962dcc5dbea32a63325a3f4a0c271ed,c962dcc5dbea32a63325a3f4a0c271ed,2018-06-08,2018-06-15,2018-07-13,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,beleza_saude,fast,7,35,3,0,true,false,none,false,none
ship_ca615b622988ea312e47ce9773bfc5af,ca615b622988ea312e47ce9773bfc5af,2018-06-08,2018-06-13,2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,eletrodomesticos_2,bulky,5,21,8,0,false,false,none,false,none
ship_cb1d3422684cab64f603f1b70a68e2ef,cb1d3422684cab64f603f1b70a68e2ef,2018-06-08,2018-06-11,2018-06-19,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,beleza_saude,fast,3,11,3,0,false,false,none,false,none
ship_cb3ca9baa4bfda81f6647237988eccd6,cb3ca9baa4bfda81f6647237988eccd6,2018-06-08,2018-06-21,2018-07-17,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,moveis_decoracao,bulky,13,39,8,0,true,false,none,false,none
ship_cc0efa9953cfcabde1888ffca500b253,cc0efa9953cfcabde1888ffca500b253,2018-06-08,2018-06-19,2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,automotivo,standard,11,21,5,0,true,false,none,false,none
ship_cdec249ae04873faf01079ca265d7f9c,cdec249ae04873faf01079ca265d7f9c,2018-06-08,2018-06-25,2018-07-12,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,beleza_saude,fast,17,34,3,0,true,false,none,false,none
ship_ce0474c2f50a216ddec3b17b6852a5f2,ce0474c2f50a216ddec3b17b6852a5f2,2018-06-08,2018-06-18,2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,automotivo,standard,10,18,5,0,true,false,none,false,none
ship_ceb00469647175837056a5f7104b5fa6,ceb00469647175837056a5f7104b5fa6,2018-06-08,2018-06-14,2018-06-21,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,brinquedos,standard,6,13,5,0,true,false,none,false,none
ship_cf5d7dcf1c4473152f3cf16bb9e6584f,cf5d7dcf1c4473152f3cf16bb9e6584f,2018-06-08,2018-06-30,2018-07-23,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,casa_construcao,bulky,22,45,8,0,true,false,none,false,none
ship_d19e65e88e48b013c91b0e77c852d06e,d19e65e88e48b013c91b0e77c852d06e,2018-06-08,2018-06-23,2018-07-18,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,beleza_saude,fast,15,40,3,0,true,false,none,false,none
ship_d6275af2a1ba682fef89898fec0e7636,d6275af2a1ba682fef89898fec0e7636,2018-06-08,2018-06-21,2018-06-21,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fraldas_higiene,standard,13,13,5,0,true,false,none,false,none
ship_d72897662eb03d6b058a063d27c6e5e7,d72897662eb03d6b058a063d27c6e5e7,2018-06-08,2018-06-11,2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,perfumaria,fast,3,18,3,0,false,false,none,false,none
ship_d84217b494046fedbd03da87fe309615,d84217b494046fedbd03da87fe309615,2018-06-08,2018-06-19,2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,beleza_saude,fast,11,18,3,0,true,false,none,false,none
ship_d8f911c371592e1eb0dda906493c91f3,d8f911c371592e1eb0dda906493c91f3,2018-06-08,2018-06-15,2018-07-20,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,informatica_acessorios,fast,7,42,3,0,true,false,none,false,none
ship_da8bc2d014ed786a33f34355399d6735,da8bc2d014ed786a33f34355399d6735,2018-06-08,2018-06-18,2018-07-05,WH_SOUTH,South FC,CAR_A,Carrier A,beleza_saude,fast,10,27,3,0,true,false,none,false,none
ship_dc35c2c8b79ef8d3bd5f7e67ebc94051,dc35c2c8b79ef8d3bd5f7e67ebc94051,2018-06-08,2018-06-27,2018-07-03,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,cama_mesa_banho,bulky,19,25,8,0,true,false,none,false,none
ship_dc8fb3af3f4e0969fc7dbc3128a836e0,dc8fb3af3f4e0969fc7dbc3128a836e0,2018-06-08,2018-06-19,2018-07-13,WH_SOUTH,South FC,CAR_B,Carrier B,cama_mesa_banho,bulky,11,35,8,0,true,false,none,false,none
ship_de0daebf5103477af7117c12c057b772,de0daebf5103477af7117c12c057b772,2018-06-08,2018-06-12,2018-06-19,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fashion_bolsas_e_acessorios,fast,4,11,3,0,true,false,none,false,none
ship_de34a09fbecb667119c64e23d1232966,de34a09fbecb667119c64e23d1232966,2018-06-08,2018-06-19,2018-07-12,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,beleza_saude,fast,11,34,3,0,true,false,none,false,none
ship_deecb63e53b1551c384f3b95913c1396,deecb63e53b1551c384f3b95913c1396,2018-06-08,2018-06-14,2018-07-04,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cama_mesa_banho,bulky,6,26,8,0,false,false,none,false,none
ship_df7cf69b92e5ffc5ff57038ee4990f00,df7cf69b92e5ffc5ff57038ee4990f00,2018-06-08,2018-06-18,2018-07-05,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,eletronicos,fast,10,27,3,0,true,false,none,false,none
ship_df987254ccf34931126a2292eddf72a9,df987254ccf34931126a2292eddf72a9,2018-06-08,2018-06-15,2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,utilidades_domesticas,standard,7,21,5,0,true,false,none,false,none
ship_e208a6bd0e030c2240ec286633bd9039,e208a6bd0e030c2240ec286633bd9039,2018-06-08,2018-06-29,2018-07-20,WH_SOUTH,South FC,CAR_D,Carrier D,informatica_acessorios,fast,21,42,3,0,true,false,none,false,none
ship_e3210b05ca60d10831af30bcbb351c05,e3210b05ca60d10831af30bcbb351c05,2018-06-08,2018-06-18,2018-07-11,WH_SOUTH,South FC,CAR_D,Carrier D,beleza_saude,fast,10,33,3,0,true,false,none,false,none
ship_e4309eeca1cfe3c6df5a187c38817a5c,e4309eeca1cfe3c6df5a187c38817a5c,2018-06-08,2018-07-20,2018-07-03,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,beleza_saude,fast,42,25,3,17,true,true,none,false,none
ship_e67dfbc421e0d2908ef7e2c96d222f42,e67dfbc421e0d2908ef7e2c96d222f42,2018-06-08,2018-06-26,2018-07-05,WH_SOUTH,South FC,CAR_B,Carrier B,moveis_quarto,bulky,18,27,8,0,true,false,none,false,none
ship_e6ababa4e7ccd58b8bc7282d6bbd66e0,e6ababa4e7ccd58b8bc7282d6bbd66e0,2018-06-08,2018-06-20,2018-07-11,WH_SOUTH,South FC,CAR_A,Carrier A,ferramentas_jardim,bulky,12,33,8,0,true,false,none,false,none
ship_e6b1546a7ed77ba5ca2c2077aafd3c97,e6b1546a7ed77ba5ca2c2077aafd3c97,2018-06-08,2018-06-19,2018-07-05,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,moveis_decoracao,bulky,11,27,8,0,true,false,none,false,none
ship_e9edb54bb4120f4f69c7b036cedbc5a6,e9edb54bb4120f4f69c7b036cedbc5a6,2018-06-08,2018-06-19,2018-07-17,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,informatica_acessorios,fast,11,39,3,0,true,false,none,false,none
ship_ea0ea2ab3f42182e8f428012daf9834b,ea0ea2ab3f42182e8f428012daf9834b,2018-06-08,2018-06-19,2018-07-16,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,informatica_acessorios,fast,11,38,3,0,true,false,none,false,none
ship_ebadd982d8263f974539943515e541d2,ebadd982d8263f974539943515e541d2,2018-06-08,2018-06-12,2018-06-25,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,livros_tecnicos,standard,4,17,5,0,false,false,refund,true,none
ship_ef2165ddd56495b711b9a61098a7e6f2,ef2165ddd56495b711b9a61098a7e6f2,2018-06-08,2018-06-19,2018-07-13,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,beleza_saude,fast,11,35,3,0,true,false,none,false,none
ship_f043d325dd5b6eeba051156b18d49dd8,f043d325dd5b6eeba051156b18d49dd8,2018-06-08,2018-06-25,2018-07-12,WH_SOUTH,South FC,CAR_B,Carrier B,fashion_bolsas_e_acessorios,fast,17,34,3,0,true,false,none,false,none
ship_f08d7980164b1e1bf627217425f5efac,f08d7980164b1e1bf627217425f5efac,2018-06-08,2018-06-14,2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fashion_bolsas_e_acessorios,fast,6,18,3,0,true,false,none,false,none
ship_f184a2ee6e9849621df6792b9221bbab,f184a2ee6e9849621df6792b9221bbab,2018-06-08,2018-06-22,2018-07-05,WH_SOUTH,South FC,CAR_A,Carrier A,utilidades_domesticas,standard,14,27,5,0,true,false,none,false,none
ship_f1e90bdf367334af6138b4bd29ab5f45,f1e90bdf367334af6138b4bd29ab5f45,2018-06-08,2018-06-22,2018-07-04,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,papelaria,fast,14,26,3,0,true,false,none,false,none
ship_f24cd74db6ccacf156b3f8061a765a38,f24cd74db6ccacf156b3f8061a765a38,2018-06-08,2018-06-25,2018-07-17,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,esporte_lazer,standard,17,39,5,0,true,false,none,false,none
ship_f3824e1120311a6dd631dc92334fb0da,f3824e1120311a6dd631dc92334fb0da,2018-06-08,2018-06-25,2018-07-18,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,beleza_saude,fast,17,40,3,0,true,false,none,false,none
ship_fbd0115d6ad4a47c2b80a49014956a0e,fbd0115d6ad4a47c2b80a49014956a0e,2018-06-08,2018-06-15,2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,beleza_saude,fast,7,18,3,0,true,false,none,false,none
ship_fbdc60f79bd8d24e2c9187d3404440e3,fbdc60f79bd8d24e2c9187d3404440e3,2018-06-08,2018-06-27,2018-07-13,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,malas_acessorios,standard,19,35,5,0,true,false,none,false,none
ship_fce3aaaad786e05cb7386b9274f5aa17,fce3aaaad786e05cb7386b9274f5aa17,2018-06-08,2018-06-14,2018-07-04,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,brinquedos,standard,6,26,5,0,true,false,none,false,none
ship_fd905a86dde23ea43876bd2c8f266221,fd905a86dde23ea43876bd2c8f266221,2018-06-08,2018-06-29,2018-07-24,WH_NORTH,North FC,CAR_A,Carrier A,telefonia,fast,21,46,3,0,true,false,none,false,none
ship_fe11b81a5e03910e810cd1d5381f24bf,fe11b81a5e03910e810cd1d5381f24bf,2018-06-08,2018-06-15,2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,automotivo,standard,7,18,5,0,true,false,refund,true,none
ship_ff33972f5d8e34bca2482d0c6bcc825b,ff33972f5d8e34bca2482d0c6bcc825b,2018-06-08,2018-06-19,2018-07-11,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cool_stuff,standard,11,33,5,0,true,false,none,false,none
